datetime,Number,population,density
2017-09-08,195,15029231.0,1.2974715738948986e-05
2017-10-08,186,15029231.0,1.2375882704843648e-05
2017-11-08,166,15029231.0,1.1045142629054008e-05
2017-12-08,175,15029231.0,1.1643975663159346e-05
2017-08-13,186,15029231.0,1.2375882704843648e-05
2017-08-14,167,15029231.0,1.111167963284349e-05
2017-08-15,172,15029231.0,1.14443646517909e-05
2017-08-16,194,15029231.0,1.2908178735159503e-05
2017-08-17,172,15029231.0,1.14443646517909e-05
2017-08-18,204,15029231.0,1.3573548773054324e-05
2017-08-19,203,15029231.0,1.3507011769264841e-05
2017-08-20,154,15029231.0,1.0246698583580224e-05
2017-08-21,208,15029231.0,1.3839696788212252e-05
2017-08-22,200,15029231.0,1.3307400757896395e-05
2017-08-23,172,15029231.0,1.14443646517909e-05
2017-08-24,180,15029231.0,1.1976660682106756e-05
2017-08-25,184,15029231.0,1.2242808697264684e-05
2017-08-26,161,15029231.0,1.0712457610106599e-05
2017-08-27,169,15029231.0,1.1244753640422454e-05
2017-08-28,218,15029231.0,1.4505066826107071e-05
2017-08-29,201,15029231.0,1.3373937761685877e-05
2017-08-30,172,15029231.0,1.14443646517909e-05
2017-08-31,139,15029231.0,9.248643526737995e-06
2017-01-09,141,15029231.0,9.381717534316959e-06
2017-02-09,161,15029231.0,1.0712457610106599e-05
2017-03-09,172,15029231.0,1.14443646517909e-05
2017-04-09,207,15029231.0,1.3773159784422769e-05
2017-05-09,192,15029231.0,1.277510472758054e-05
2017-06-09,180,15029231.0,1.1976660682106756e-05
2017-07-09,174,15029231.0,1.1577438659369865e-05
2017-08-09,182,15029231.0,1.210973468968572e-05
2017-09-09,183,15029231.0,1.2176271693475201e-05
2017-10-09,190,15029231.0,1.2642030720001575e-05
2017-11-09,197,15029231.0,1.310778974652795e-05
2017-12-09,220,15029231.0,1.4638140833686035e-05
2017-09-13,196,15029231.0,1.3041252742738467e-05
2017-09-14,175,15029231.0,1.1643975663159346e-05
2017-09-15,186,15029231.0,1.2375882704843648e-05
2017-09-16,195,15029231.0,1.2974715738948986e-05
2017-09-17,198,15029231.0,1.317432675031743e-05
2017-09-18,203,15029231.0,1.3507011769264841e-05
2017-09-19,167,15029231.0,1.111167963284349e-05
2017-09-20,190,15029231.0,1.2642030720001575e-05
2017-09-21,161,15029231.0,1.0712457610106599e-05
2017-09-22,195,15029231.0,1.2974715738948986e-05
2017-09-23,167,15029231.0,1.111167963284349e-05
2017-09-24,183,15029231.0,1.2176271693475201e-05
2017-09-25,172,15029231.0,1.14443646517909e-05
2017-09-26,216,15029231.0,1.4371992818528107e-05
2017-09-27,187,15029231.0,1.244241970863313e-05
2017-09-28,169,15029231.0,1.1244753640422454e-05
2017-09-29,178,15029231.0,1.1843586674527792e-05
2017-09-30,178,15029231.0,1.1843586674527792e-05
2017-01-10,192,15029231.0,1.277510472758054e-05
2017-02-10,149,15029231.0,9.914013564632814e-06
2017-03-10,173,15029231.0,1.1510901655580382e-05
2017-04-10,179,15029231.0,1.1910123678317273e-05
2017-05-10,194,15029231.0,1.2908178735159503e-05
2017-06-10,200,15029231.0,1.3307400757896395e-05
2017-07-10,181,15029231.0,1.2043197685896237e-05
2017-08-10,192,15029231.0,1.277510472758054e-05
2017-09-10,181,15029231.0,1.2043197685896237e-05
2017-10-10,196,15029231.0,1.3041252742738467e-05
2017-11-10,206,15029231.0,1.3706622780633288e-05
2017-12-10,191,15029231.0,1.2708567723791058e-05
2017-10-13,176,15029231.0,1.1710512666948828e-05
2017-10-14,190,15029231.0,1.2642030720001575e-05
2017-10-15,220,15029231.0,1.4638140833686035e-05
2017-10-16,205,15029231.0,1.3640085776843805e-05
2017-10-17,230,15029231.0,1.5303510871580854e-05
2017-10-18,189,15029231.0,1.2575493716212094e-05
2017-10-19,189,15029231.0,1.2575493716212094e-05
2017-10-20,197,15029231.0,1.310778974652795e-05
2017-10-21,185,15029231.0,1.2309345701054165e-05
2017-10-22,196,15029231.0,1.3041252742738467e-05
2017-10-23,216,15029231.0,1.4371992818528107e-05
2017-10-24,191,15029231.0,1.2708567723791058e-05
2017-10-25,201,15029231.0,1.3373937761685877e-05
2017-10-26,209,15029231.0,1.3906233792001733e-05
2017-10-27,210,15029231.0,1.3972770795791216e-05
2017-10-28,200,15029231.0,1.3307400757896395e-05
2017-10-29,192,15029231.0,1.277510472758054e-05
2017-10-30,212,15029231.0,1.410584480337018e-05
2017-10-31,228,15029231.0,1.517043686400189e-05
2017-01-11,219,15029231.0,1.4571603829896554e-05
2017-02-11,193,15029231.0,1.2841641731370022e-05
2017-03-11,217,15029231.0,1.443852982231759e-05
2017-04-11,203,15029231.0,1.3507011769264841e-05
2017-05-11,214,15029231.0,1.4238918810949143e-05
2017-06-11,205,15029231.0,1.3640085776843805e-05
2017-07-11,227,15029231.0,1.5103899860212409e-05
2017-08-11,184,15029231.0,1.2242808697264684e-05
2017-09-11,197,15029231.0,1.310778974652795e-05
2017-10-11,219,15029231.0,1.4571603829896554e-05
2017-11-11,215,15029231.0,1.4305455814738624e-05
2017-12-11,187,15029231.0,1.244241970863313e-05
2017-11-13,230,15029231.0,1.5303510871580854e-05
2017-11-14,220,15029231.0,1.4638140833686035e-05
2017-11-15,221,15029231.0,1.4704677837475517e-05
2017-11-16,206,15029231.0,1.3706622780633288e-05
2017-11-17,194,15029231.0,1.2908178735159503e-05
2017-11-18,206,15029231.0,1.3706622780633288e-05
2017-11-19,203,15029231.0,1.3507011769264841e-05
2017-11-20,220,15029231.0,1.4638140833686035e-05
2017-11-21,207,15029231.0,1.3773159784422769e-05
2017-11-22,204,15029231.0,1.3573548773054324e-05
2017-11-23,226,15029231.0,1.5037362856422926e-05
2017-11-24,197,15029231.0,1.310778974652795e-05
2017-11-25,238,15029231.0,1.583580690189671e-05
2017-11-26,201,15029231.0,1.3373937761685877e-05
2017-11-27,220,15029231.0,1.4638140833686035e-05
2017-11-28,234,15029231.0,1.556965888673878e-05
2017-11-29,228,15029231.0,1.517043686400189e-05
2017-11-30,212,15029231.0,1.410584480337018e-05
2017-01-12,214,15029231.0,1.4238918810949143e-05
2017-02-12,227,15029231.0,1.5103899860212409e-05
2017-03-12,223,15029231.0,1.4837751845054481e-05
2017-04-12,210,15029231.0,1.3972770795791216e-05
2017-05-12,220,15029231.0,1.4638140833686035e-05
2017-06-12,193,15029231.0,1.2841641731370022e-05
2017-07-12,202,15029231.0,1.344047476547536e-05
2017-08-12,226,15029231.0,1.5037362856422926e-05
2017-09-12,225,15029231.0,1.4970825852633445e-05
2017-10-12,194,15029231.0,1.2908178735159503e-05
2017-11-12,236,15029231.0,1.5702732894317747e-05
2017-12-12,208,15029231.0,1.3839696788212252e-05
2017-12-13,185,15029231.0,1.2309345701054165e-05
2017-12-14,215,15029231.0,1.4305455814738624e-05
2017-12-15,221,15029231.0,1.4704677837475517e-05
2017-12-16,232,15029231.0,1.543658487915982e-05
2017-12-17,205,15029231.0,1.3640085776843805e-05
2017-12-18,244,15029231.0,1.6235028924633603e-05
2017-12-19,221,15029231.0,1.4704677837475517e-05
2017-12-20,224,15029231.0,1.4904288848843962e-05
2017-12-21,208,15029231.0,1.3839696788212252e-05
2017-12-22,227,15029231.0,1.5103899860212409e-05
2017-12-23,219,15029231.0,1.4571603829896554e-05
2017-12-24,202,15029231.0,1.344047476547536e-05
2017-12-25,264,15029231.0,1.756576900042324e-05
2017-12-26,241,15029231.0,1.6035417913265156e-05
2017-12-27,231,15029231.0,1.5370047875370335e-05
2017-12-28,220,15029231.0,1.4638140833686035e-05
2017-12-29,237,15029231.0,1.5769269898107228e-05
2017-12-30,225,15029231.0,1.4970825852633445e-05
2017-12-31,203,15029231.0,1.3507011769264841e-05
2018-01-01,208,15067724.0,1.3804340987397964e-05
2018-02-01,243,15067724.0,1.6127186826623582e-05
2018-03-01,215,15067724.0,1.4268910155243088e-05
2018-04-01,231,15067724.0,1.5330782538889086e-05
2018-05-01,226,15067724.0,1.4998947418999711e-05
2018-06-01,221,15067724.0,1.4667112299110337e-05
2018-07-01,208,15067724.0,1.3804340987397964e-05
2018-08-01,205,15067724.0,1.3605239915464339e-05
2018-09-01,218,15067724.0,1.4468011227176713e-05
2018-10-01,235,15067724.0,1.5596250634800584e-05
2018-11-01,229,15067724.0,1.5198048490933336e-05
2018-12-01,227,15067724.0,1.5065314442977585e-05
2018-01-13,203,15067724.0,1.347250586750859e-05
2018-01-14,200,15067724.0,1.3273404795574966e-05
2018-01-15,217,15067724.0,1.4401644203198838e-05
2018-01-16,224,15067724.0,1.486621337104396e-05
2018-01-17,252,15067724.0,1.6724490042424456e-05
2018-01-18,239,15067724.0,1.5861718730712085e-05
2018-01-19,247,15067724.0,1.6392654922535083e-05
2018-01-20,221,15067724.0,1.4667112299110337e-05
2018-01-21,243,15067724.0,1.6127186826623582e-05
2018-01-22,237,15067724.0,1.5728984682756332e-05
2018-01-23,237,15067724.0,1.5728984682756332e-05
2018-01-24,227,15067724.0,1.5065314442977585e-05
2018-01-25,225,15067724.0,1.4932580395021837e-05
2018-01-26,229,15067724.0,1.5198048490933336e-05
2018-01-27,245,15067724.0,1.6259920874579334e-05
2018-01-28,233,15067724.0,1.5463516586844835e-05
2018-01-29,241,15067724.0,1.5994452778667833e-05
2018-01-30,202,15067724.0,1.3406138843530714e-05
2018-01-31,220,15067724.0,1.4600745275132461e-05
2018-01-02,248,15067724.0,1.6459021946512956e-05
2018-02-02,235,15067724.0,1.5596250634800584e-05
2018-03-02,241,15067724.0,1.5994452778667833e-05
2018-04-02,231,15067724.0,1.5330782538889086e-05
2018-05-02,229,15067724.0,1.5198048490933336e-05
2018-06-02,211,15067724.0,1.4003442059331589e-05
2018-07-02,229,15067724.0,1.5198048490933336e-05
2018-08-02,215,15067724.0,1.4268910155243088e-05
2018-09-02,235,15067724.0,1.5596250634800584e-05
2018-10-02,224,15067724.0,1.486621337104396e-05
2018-11-02,196,15067724.0,1.3007936699663466e-05
2018-12-02,206,15067724.0,1.3671606939442215e-05
2018-02-13,204,15067724.0,1.3538872891486465e-05
2018-02-14,216,15067724.0,1.4335277179220962e-05
2018-02-15,202,15067724.0,1.3406138843530714e-05
2018-02-16,223,15067724.0,1.4799846347066086e-05
2018-02-17,207,15067724.0,1.373797396342009e-05
2018-02-18,200,15067724.0,1.3273404795574966e-05
2018-02-19,216,15067724.0,1.4335277179220962e-05
2018-02-20,216,15067724.0,1.4335277179220962e-05
2018-02-21,196,15067724.0,1.3007936699663466e-05
2018-02-22,242,15067724.0,1.606081980264571e-05
2018-02-23,205,15067724.0,1.3605239915464339e-05
2018-02-24,228,15067724.0,1.513168146695546e-05
2018-02-25,208,15067724.0,1.3804340987397964e-05
2018-02-26,233,15067724.0,1.5463516586844835e-05
2018-02-27,221,15067724.0,1.4667112299110337e-05
2018-02-28,222,15067724.0,1.4733479323088212e-05
2018-01-03,230,15067724.0,1.526441551491121e-05
2018-02-03,251,15067724.0,1.665812301844658e-05
2018-03-03,231,15067724.0,1.5330782538889086e-05
2018-04-03,222,15067724.0,1.4733479323088212e-05
2018-05-03,199,15067724.0,1.3207037771597091e-05
2018-06-03,215,15067724.0,1.4268910155243088e-05
2018-07-03,202,15067724.0,1.3406138843530714e-05
2018-08-03,225,15067724.0,1.4932580395021837e-05
2018-09-03,227,15067724.0,1.5065314442977585e-05
2018-10-03,208,15067724.0,1.3804340987397964e-05
2018-11-03,217,15067724.0,1.4401644203198838e-05
2018-12-03,225,15067724.0,1.4932580395021837e-05
2018-03-13,205,15067724.0,1.3605239915464339e-05
2018-03-14,213,15067724.0,1.4136176107287337e-05
2018-03-15,194,15067724.0,1.2875202651707716e-05
2018-03-16,215,15067724.0,1.4268910155243088e-05
2018-03-17,210,15067724.0,1.3937075035353714e-05
2018-03-18,192,15067724.0,1.2742468603751967e-05
2018-03-19,220,15067724.0,1.4600745275132461e-05
2018-03-20,190,15067724.0,1.2609734555796217e-05
2018-03-21,220,15067724.0,1.4600745275132461e-05
2018-03-22,236,15067724.0,1.566261765877846e-05
2018-03-23,190,15067724.0,1.2609734555796217e-05
2018-03-24,214,15067724.0,1.4202543131265213e-05
2018-03-25,197,15067724.0,1.307430372364134e-05
2018-03-26,228,15067724.0,1.513168146695546e-05
2018-03-27,203,15067724.0,1.347250586750859e-05
2018-03-28,213,15067724.0,1.4136176107287337e-05
2018-03-29,211,15067724.0,1.4003442059331589e-05
2018-03-30,195,15067724.0,1.2941569675685592e-05
2018-03-31,161,15067724.0,1.0685090860437846e-05
2018-01-04,193,15067724.0,1.2808835627729842e-05
2018-02-04,248,15067724.0,1.6459021946512956e-05
2018-03-04,191,15067724.0,1.2676101579774093e-05
2018-04-04,213,15067724.0,1.4136176107287337e-05
2018-05-04,216,15067724.0,1.4335277179220962e-05
2018-06-04,210,15067724.0,1.3937075035353714e-05
2018-07-04,194,15067724.0,1.2875202651707716e-05
2018-08-04,200,15067724.0,1.3273404795574966e-05
2018-09-04,219,15067724.0,1.4534378251154587e-05
2018-10-04,220,15067724.0,1.4600745275132461e-05
2018-11-04,192,15067724.0,1.2742468603751967e-05
2018-12-04,223,15067724.0,1.4799846347066086e-05
2018-04-13,212,15067724.0,1.4069809083309463e-05
2018-04-14,197,15067724.0,1.307430372364134e-05
2018-04-15,179,15067724.0,1.1879697292039594e-05
2018-04-16,198,15067724.0,1.3140670747619215e-05
2018-04-17,233,15067724.0,1.5463516586844835e-05
2018-04-18,193,15067724.0,1.2808835627729842e-05
2018-04-19,185,15067724.0,1.2277899435906843e-05
2018-04-20,204,15067724.0,1.3538872891486465e-05
2018-04-21,206,15067724.0,1.3671606939442215e-05
2018-04-22,198,15067724.0,1.3140670747619215e-05
2018-04-23,211,15067724.0,1.4003442059331589e-05
2018-04-24,215,15067724.0,1.4268910155243088e-05
2018-04-25,231,15067724.0,1.5330782538889086e-05
2018-04-26,217,15067724.0,1.4401644203198838e-05
2018-04-27,216,15067724.0,1.4335277179220962e-05
2018-04-28,180,15067724.0,1.194606431601747e-05
2018-04-29,192,15067724.0,1.2742468603751967e-05
2018-04-30,191,15067724.0,1.2676101579774093e-05
2018-01-05,202,15067724.0,1.3406138843530714e-05
2018-02-05,183,15067724.0,1.2145165387951093e-05
2018-03-05,202,15067724.0,1.3406138843530714e-05
2018-04-05,206,15067724.0,1.3671606939442215e-05
2018-05-05,175,15067724.0,1.1614229196128094e-05
2018-06-05,215,15067724.0,1.4268910155243088e-05
2018-07-05,215,15067724.0,1.4268910155243088e-05
2018-08-05,189,15067724.0,1.2543367531818342e-05
2018-09-05,210,15067724.0,1.3937075035353714e-05
2018-10-05,189,15067724.0,1.2543367531818342e-05
2018-11-05,217,15067724.0,1.4401644203198838e-05
2018-12-05,206,15067724.0,1.3671606939442215e-05
2018-05-13,177,15067724.0,1.1746963244083845e-05
2018-05-14,202,15067724.0,1.3406138843530714e-05
2018-05-15,188,15067724.0,1.2477000507840468e-05
2018-05-16,232,15067724.0,1.539714956286696e-05
2018-05-17,190,15067724.0,1.2609734555796217e-05
2018-05-18,196,15067724.0,1.3007936699663466e-05
2018-05-19,194,15067724.0,1.2875202651707716e-05
2018-05-20,196,15067724.0,1.3007936699663466e-05
2018-05-21,206,15067724.0,1.3671606939442215e-05
2018-05-22,220,15067724.0,1.4600745275132461e-05
2018-05-23,209,15067724.0,1.3870708011375838e-05
2018-05-24,174,15067724.0,1.154786217215022e-05
2018-05-25,207,15067724.0,1.373797396342009e-05
2018-05-26,205,15067724.0,1.3605239915464339e-05
2018-05-27,180,15067724.0,1.194606431601747e-05
2018-05-28,188,15067724.0,1.2477000507840468e-05
2018-05-29,201,15067724.0,1.333977181955284e-05
2018-05-30,155,15067724.0,1.0286888716570599e-05
2018-05-31,169,15067724.0,1.1216027052260846e-05
2018-01-06,204,15067724.0,1.3538872891486465e-05
2018-02-06,184,15067724.0,1.2211532411928969e-05
2018-03-06,165,15067724.0,1.0950558956349346e-05
2018-04-06,205,15067724.0,1.3605239915464339e-05
2018-05-06,221,15067724.0,1.4667112299110337e-05
2018-06-06,220,15067724.0,1.4600745275132461e-05
2018-07-06,189,15067724.0,1.2543367531818342e-05
2018-08-06,200,15067724.0,1.3273404795574966e-05
2018-09-06,202,15067724.0,1.3406138843530714e-05
2018-10-06,175,15067724.0,1.1614229196128094e-05
2018-11-06,174,15067724.0,1.154786217215022e-05
2018-12-06,179,15067724.0,1.1879697292039594e-05
2018-06-13,179,15067724.0,1.1879697292039594e-05
2018-06-14,205,15067724.0,1.3605239915464339e-05
2018-06-15,188,15067724.0,1.2477000507840468e-05
2018-06-16,194,15067724.0,1.2875202651707716e-05
2018-06-17,176,15067724.0,1.1680596220105969e-05
2018-06-18,230,15067724.0,1.526441551491121e-05
2018-06-19,215,15067724.0,1.4268910155243088e-05
2018-06-20,194,15067724.0,1.2875202651707716e-05
2018-06-21,199,15067724.0,1.3207037771597091e-05
2018-06-22,172,15067724.0,1.141512812419447e-05
2018-06-23,212,15067724.0,1.4069809083309463e-05
2018-06-24,194,15067724.0,1.2875202651707716e-05
2018-06-25,192,15067724.0,1.2742468603751967e-05
2018-06-26,187,15067724.0,1.2410633483862592e-05
2018-06-27,188,15067724.0,1.2477000507840468e-05
2018-06-28,183,15067724.0,1.2145165387951093e-05
2018-06-29,190,15067724.0,1.2609734555796217e-05
2018-06-30,199,15067724.0,1.3207037771597091e-05
2018-01-07,175,15067724.0,1.1614229196128094e-05
2018-02-07,178,15067724.0,1.181333026806172e-05
2018-03-07,200,15067724.0,1.3273404795574966e-05
2018-04-07,218,15067724.0,1.4468011227176713e-05
2018-05-07,197,15067724.0,1.307430372364134e-05
2018-06-07,194,15067724.0,1.2875202651707716e-05
2018-07-07,192,15067724.0,1.2742468603751967e-05
2018-08-07,211,15067724.0,1.4003442059331589e-05
2018-09-07,207,15067724.0,1.373797396342009e-05
2018-10-07,194,15067724.0,1.2875202651707716e-05
2018-11-07,189,15067724.0,1.2543367531818342e-05
2018-12-07,195,15067724.0,1.2941569675685592e-05
2018-07-13,202,15067724.0,1.3406138843530714e-05
2018-07-14,205,15067724.0,1.3605239915464339e-05
2018-07-15,175,15067724.0,1.1614229196128094e-05
2018-07-16,199,15067724.0,1.3207037771597091e-05
2018-07-17,223,15067724.0,1.4799846347066086e-05
2018-07-18,208,15067724.0,1.3804340987397964e-05
2018-07-19,192,15067724.0,1.2742468603751967e-05
2018-07-20,202,15067724.0,1.3406138843530714e-05
2018-07-21,191,15067724.0,1.2676101579774093e-05
2018-07-22,180,15067724.0,1.194606431601747e-05
2018-07-23,195,15067724.0,1.2941569675685592e-05
2018-07-24,180,15067724.0,1.194606431601747e-05
2018-07-25,195,15067724.0,1.2941569675685592e-05
2018-07-26,200,15067724.0,1.3273404795574966e-05
2018-07-27,189,15067724.0,1.2543367531818342e-05
2018-07-28,162,15067724.0,1.0751457884415723e-05
2018-07-29,180,15067724.0,1.194606431601747e-05
2018-07-30,221,15067724.0,1.4667112299110337e-05
2018-07-31,189,15067724.0,1.2543367531818342e-05
2018-01-08,176,15067724.0,1.1680596220105969e-05
2018-02-08,199,15067724.0,1.3207037771597091e-05
2018-03-08,171,15067724.0,1.1348761100216595e-05
2018-04-08,193,15067724.0,1.2808835627729842e-05
2018-05-08,198,15067724.0,1.3140670747619215e-05
2018-06-08,202,15067724.0,1.3406138843530714e-05
2018-07-08,219,15067724.0,1.4534378251154587e-05
2018-08-08,176,15067724.0,1.1680596220105969e-05
2018-09-08,211,15067724.0,1.4003442059331589e-05
2018-10-08,201,15067724.0,1.333977181955284e-05
2018-11-08,196,15067724.0,1.3007936699663466e-05
2018-12-08,214,15067724.0,1.4202543131265213e-05
2018-08-13,220,15067724.0,1.4600745275132461e-05
2018-08-14,198,15067724.0,1.3140670747619215e-05
2018-08-15,200,15067724.0,1.3273404795574966e-05
2018-08-16,214,15067724.0,1.4202543131265213e-05
2018-08-17,179,15067724.0,1.1879697292039594e-05
2018-08-18,188,15067724.0,1.2477000507840468e-05
2018-08-19,175,15067724.0,1.1614229196128094e-05
2018-08-20,181,15067724.0,1.2012431339995344e-05
2018-08-21,183,15067724.0,1.2145165387951093e-05
2018-08-22,207,15067724.0,1.373797396342009e-05
2018-08-23,176,15067724.0,1.1680596220105969e-05
2018-08-24,191,15067724.0,1.2676101579774093e-05
2018-08-25,197,15067724.0,1.307430372364134e-05
2018-08-26,190,15067724.0,1.2609734555796217e-05
2018-08-27,183,15067724.0,1.2145165387951093e-05
2018-08-28,204,15067724.0,1.3538872891486465e-05
2018-08-29,174,15067724.0,1.154786217215022e-05
2018-08-30,197,15067724.0,1.307430372364134e-05
2018-08-31,177,15067724.0,1.1746963244083845e-05
2018-01-09,184,15067724.0,1.2211532411928969e-05
2018-02-09,172,15067724.0,1.141512812419447e-05
2018-03-09,205,15067724.0,1.3605239915464339e-05
2018-04-09,173,15067724.0,1.1481495148172346e-05
2018-05-09,181,15067724.0,1.2012431339995344e-05
2018-06-09,173,15067724.0,1.1481495148172346e-05
2018-07-09,191,15067724.0,1.2676101579774093e-05
2018-08-09,211,15067724.0,1.4003442059331589e-05
2018-09-09,189,15067724.0,1.2543367531818342e-05
2018-10-09,206,15067724.0,1.3671606939442215e-05
2018-11-09,197,15067724.0,1.307430372364134e-05
2018-12-09,179,15067724.0,1.1879697292039594e-05
2018-09-13,203,15067724.0,1.347250586750859e-05
2018-09-14,161,15067724.0,1.0685090860437846e-05
2018-09-15,160,15067724.0,1.0618723836459972e-05
2018-09-16,160,15067724.0,1.0618723836459972e-05
2018-09-17,189,15067724.0,1.2543367531818342e-05
2018-09-18,180,15067724.0,1.194606431601747e-05
2018-09-19,217,15067724.0,1.4401644203198838e-05
2018-09-20,190,15067724.0,1.2609734555796217e-05
2018-09-21,171,15067724.0,1.1348761100216595e-05
2018-09-22,198,15067724.0,1.3140670747619215e-05
2018-09-23,174,15067724.0,1.154786217215022e-05
2018-09-24,188,15067724.0,1.2477000507840468e-05
2018-09-25,181,15067724.0,1.2012431339995344e-05
2018-09-26,169,15067724.0,1.1216027052260846e-05
2018-09-27,188,15067724.0,1.2477000507840468e-05
2018-09-28,189,15067724.0,1.2543367531818342e-05
2018-09-29,196,15067724.0,1.3007936699663466e-05
2018-09-30,212,15067724.0,1.4069809083309463e-05
2018-01-10,223,15067724.0,1.4799846347066086e-05
2018-02-10,164,15067724.0,1.0884191932371471e-05
2018-03-10,219,15067724.0,1.4534378251154587e-05
2018-04-10,183,15067724.0,1.2145165387951093e-05
2018-05-10,170,15067724.0,1.1282394076238721e-05
2018-06-10,197,15067724.0,1.307430372364134e-05
2018-07-10,198,15067724.0,1.3140670747619215e-05
2018-08-10,211,15067724.0,1.4003442059331589e-05
2018-09-10,181,15067724.0,1.2012431339995344e-05
2018-10-10,199,15067724.0,1.3207037771597091e-05
2018-11-10,195,15067724.0,1.2941569675685592e-05
2018-12-10,207,15067724.0,1.373797396342009e-05
2018-10-13,174,15067724.0,1.154786217215022e-05
2018-10-14,186,15067724.0,1.2344266459884718e-05
2018-10-15,183,15067724.0,1.2145165387951093e-05
2018-10-16,189,15067724.0,1.2543367531818342e-05
2018-10-17,196,15067724.0,1.3007936699663466e-05
2018-10-18,229,15067724.0,1.5198048490933336e-05
2018-10-19,184,15067724.0,1.2211532411928969e-05
2018-10-20,166,15067724.0,1.1016925980327222e-05
2018-10-21,218,15067724.0,1.4468011227176713e-05
2018-10-22,196,15067724.0,1.3007936699663466e-05
2018-10-23,203,15067724.0,1.347250586750859e-05
2018-10-24,211,15067724.0,1.4003442059331589e-05
2018-10-25,211,15067724.0,1.4003442059331589e-05
2018-10-26,193,15067724.0,1.2808835627729842e-05
2018-10-27,188,15067724.0,1.2477000507840468e-05
2018-10-28,77,15067724.0,5.110260846296362e-06
2018-10-29,214,15067724.0,1.4202543131265213e-05
2018-10-30,232,15067724.0,1.539714956286696e-05
2018-10-31,181,15067724.0,1.2012431339995344e-05
2018-01-11,218,15067724.0,1.4468011227176713e-05
2018-02-11,206,15067724.0,1.3671606939442215e-05
2018-03-11,206,15067724.0,1.3671606939442215e-05
2018-04-11,209,15067724.0,1.3870708011375838e-05
2018-05-11,208,15067724.0,1.3804340987397964e-05
2018-06-11,213,15067724.0,1.4136176107287337e-05
2018-07-11,210,15067724.0,1.3937075035353714e-05
2018-08-11,183,15067724.0,1.2145165387951093e-05
2018-09-11,204,15067724.0,1.3538872891486465e-05
2018-10-11,212,15067724.0,1.4069809083309463e-05
2018-11-11,173,15067724.0,1.1481495148172346e-05
2018-12-11,202,15067724.0,1.3406138843530714e-05
2018-11-13,199,15067724.0,1.3207037771597091e-05
2018-11-14,197,15067724.0,1.307430372364134e-05
2018-11-15,245,15067724.0,1.6259920874579334e-05
2018-11-16,219,15067724.0,1.4534378251154587e-05
2018-11-17,187,15067724.0,1.2410633483862592e-05
2018-11-18,212,15067724.0,1.4069809083309463e-05
2018-11-19,244,15067724.0,1.6193553850601458e-05
2018-11-20,208,15067724.0,1.3804340987397964e-05
2018-11-21,211,15067724.0,1.4003442059331589e-05
2018-11-22,186,15067724.0,1.2344266459884718e-05
2018-11-23,212,15067724.0,1.4069809083309463e-05
2018-11-24,203,15067724.0,1.347250586750859e-05
2018-11-25,205,15067724.0,1.3605239915464339e-05
2018-11-26,212,15067724.0,1.4069809083309463e-05
2018-11-27,237,15067724.0,1.5728984682756332e-05
2018-11-28,245,15067724.0,1.6259920874579334e-05
2018-11-29,212,15067724.0,1.4069809083309463e-05
2018-11-30,224,15067724.0,1.486621337104396e-05
2018-01-12,205,15067724.0,1.3605239915464339e-05
2018-02-12,193,15067724.0,1.2808835627729842e-05
2018-03-12,220,15067724.0,1.4600745275132461e-05
2018-04-12,227,15067724.0,1.5065314442977585e-05
2018-05-12,206,15067724.0,1.3671606939442215e-05
2018-06-12,208,15067724.0,1.3804340987397964e-05
2018-07-12,194,15067724.0,1.2875202651707716e-05
2018-08-12,213,15067724.0,1.4136176107287337e-05
2018-09-12,191,15067724.0,1.2676101579774093e-05
2018-10-12,263,15067724.0,1.745452730618108e-05
2018-11-12,193,15067724.0,1.2808835627729842e-05
2018-12-12,231,15067724.0,1.5330782538889086e-05
2018-12-13,204,15067724.0,1.3538872891486465e-05
2018-12-14,212,15067724.0,1.4069809083309463e-05
2018-12-15,227,15067724.0,1.5065314442977585e-05
2018-12-16,202,15067724.0,1.3406138843530714e-05
2018-12-17,218,15067724.0,1.4468011227176713e-05
2018-12-18,194,15067724.0,1.2875202651707716e-05
2018-12-19,253,15067724.0,1.6790857066402333e-05
2018-12-20,217,15067724.0,1.4401644203198838e-05
2018-12-21,238,15067724.0,1.579535170673421e-05
2018-12-22,218,15067724.0,1.4468011227176713e-05
2018-12-23,216,15067724.0,1.4335277179220962e-05
2018-12-24,223,15067724.0,1.4799846347066086e-05
2018-12-25,216,15067724.0,1.4335277179220962e-05
2018-12-26,236,15067724.0,1.566261765877846e-05
2018-12-27,250,15067724.0,1.6591755994468708e-05
2018-12-28,242,15067724.0,1.606081980264571e-05
2018-12-29,233,15067724.0,1.5463516586844835e-05
2018-12-30,206,15067724.0,1.3671606939442215e-05
2018-12-31,250,15067724.0,1.6591755994468708e-05
2019-01-01,262,15519267.0,1.6882240636751724e-05
2019-02-01,237,15519267.0,1.527133981263419e-05
2019-03-01,235,15519267.0,1.5142467746704789e-05
2019-04-01,246,15519267.0,1.5851264109316503e-05
2019-05-01,258,15519267.0,1.6624496504892917e-05
2019-06-01,276,15519267.0,1.778434509825754e-05
2019-07-01,282,15519267.0,1.8170961296045746e-05
2019-08-01,285,15519267.0,1.836426939493985e-05
2019-09-01,295,15519267.0,1.9008629724586863e-05
2019-10-01,268,15519267.0,1.726885683453993e-05
2019-11-01,269,15519267.0,1.7333292867504633e-05
